[2016-05-09 09:28:13,671] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Mean_search_term_x_product_attribute_1D (1D): corr = -0.031782
[2016-05-09 09:28:13,680] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Std_search_term_x_product_attribute_1D (1D): corr = 0.013470
[2016-05-09 09:28:13,689] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Max_search_term_x_product_attribute_1D (1D): corr = -0.029797
[2016-05-09 09:28:13,699] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Min_search_term_x_product_attribute_1D (1D): corr = -0.017921
[2016-05-09 09:28:13,708] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Median_search_term_x_product_attribute_1D (1D): corr = -0.035814
[2016-05-09 09:28:13,717] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Mean_search_term_x_product_attribute_1D (1D): corr = -0.110148
[2016-05-09 09:28:13,727] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Std_search_term_x_product_attribute_1D (1D): corr = -0.020500
[2016-05-09 09:28:13,736] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Max_search_term_x_product_attribute_1D (1D): corr = -0.123600
[2016-05-09 09:28:13,745] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Min_search_term_x_product_attribute_1D (1D): corr = -0.085888
[2016-05-09 09:28:13,755] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Median_search_term_x_product_attribute_1D (1D): corr = -0.111925
[2016-05-09 09:47:29,599] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Mean_search_term_x_product_brand_1D (1D): corr = -0.010341
[2016-05-09 09:47:29,611] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Std_search_term_x_product_brand_1D (1D): corr = 0.024561
[2016-05-09 09:47:29,623] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Max_search_term_x_product_brand_1D (1D): corr = -0.004793
[2016-05-09 09:47:29,635] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Min_search_term_x_product_brand_1D (1D): corr = -0.016158
[2016-05-09 09:47:29,646] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Median_search_term_x_product_brand_1D (1D): corr = -0.011127
[2016-05-09 09:47:29,658] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Mean_search_term_x_product_brand_1D (1D): corr = -0.016220
[2016-05-09 09:47:29,670] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Std_search_term_x_product_brand_1D (1D): corr = 0.015266
[2016-05-09 09:47:29,682] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Max_search_term_x_product_brand_1D (1D): corr = -0.013027
[2016-05-09 09:47:29,693] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Min_search_term_x_product_brand_1D (1D): corr = -0.020811
[2016-05-09 09:47:29,705] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Median_search_term_x_product_brand_1D (1D): corr = -0.014924
[2016-05-09 09:47:29,717] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Mean_search_term_x_product_brand_1D (1D): corr = -0.003474
[2016-05-09 09:47:29,728] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Std_search_term_x_product_brand_1D (1D): corr = 0.026955
[2016-05-09 09:47:29,740] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Max_search_term_x_product_brand_1D (1D): corr = 0.002098
[2016-05-09 09:47:29,752] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Min_search_term_x_product_brand_1D (1D): corr = -0.007450
[2016-05-09 09:47:29,764] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Median_search_term_x_product_brand_1D (1D): corr = -0.006372
[2016-05-09 09:47:29,775] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Mean_search_term_x_product_brand_1D (1D): corr = -0.010099
[2016-05-09 09:47:29,787] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Std_search_term_x_product_brand_1D (1D): corr = 0.026223
[2016-05-09 09:47:29,799] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Max_search_term_x_product_brand_1D (1D): corr = -0.003702
[2016-05-09 09:47:29,810] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Min_search_term_x_product_brand_1D (1D): corr = -0.016265
[2016-05-09 09:47:29,822] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Median_search_term_x_product_brand_1D (1D): corr = -0.011498
[2016-05-09 10:06:49,129] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Mean_search_term_x_product_color_1D (1D): corr = -0.039095
[2016-05-09 10:06:49,139] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Std_search_term_x_product_color_1D (1D): corr = -0.017005
[2016-05-09 10:06:49,148] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Max_search_term_x_product_color_1D (1D): corr = -0.040985
[2016-05-09 10:06:49,157] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Min_search_term_x_product_color_1D (1D): corr = -0.027662
[2016-05-09 10:06:49,166] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Median_search_term_x_product_color_1D (1D): corr = -0.040339
[2016-05-09 10:06:49,176] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Mean_search_term_x_product_color_1D (1D): corr = -0.039528
[2016-05-09 10:06:49,185] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Std_search_term_x_product_color_1D (1D): corr = -0.022842
[2016-05-09 10:06:49,194] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Max_search_term_x_product_color_1D (1D): corr = -0.042782
[2016-05-09 10:06:49,204] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Min_search_term_x_product_color_1D (1D): corr = -0.027483
[2016-05-09 10:06:49,213] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Median_search_term_x_product_color_1D (1D): corr = -0.040246
[2016-05-09 10:06:49,222] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Mean_search_term_x_product_color_1D (1D): corr = -0.038668
[2016-05-09 10:06:49,232] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Std_search_term_x_product_color_1D (1D): corr = -0.015127
[2016-05-09 10:06:49,241] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Max_search_term_x_product_color_1D (1D): corr = -0.040501
[2016-05-09 10:06:49,250] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Min_search_term_x_product_color_1D (1D): corr = -0.026701
[2016-05-09 10:06:49,259] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Median_search_term_x_product_color_1D (1D): corr = -0.039893
[2016-05-09 10:06:49,269] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Mean_search_term_x_product_color_1D (1D): corr = -0.038610
[2016-05-09 10:06:49,278] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Std_search_term_x_product_color_1D (1D): corr = -0.014776
[2016-05-09 10:06:49,287] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Max_search_term_x_product_color_1D (1D): corr = -0.039292
[2016-05-09 10:06:49,297] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Min_search_term_x_product_color_1D (1D): corr = -0.027836
[2016-05-09 10:06:49,306] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Median_search_term_x_product_color_1D (1D): corr = -0.040031
